Id,Label,publication_year,first_author,display_name,modularity_class,eigencentrality,cluster_label,betweenness
https://openalex.org/W591567873,"Dworkin, 2006",2006,Ronald Dworkin,Justice in Robes,5,0.335501,General jurisprudence,0
https://openalex.org/W591898085,"Tamanaha, 2004",2004,Brian Z. Tamanaha,"On the Rule of Law: History, Politics, Theory",5,0.298743,General jurisprudence,64
https://openalex.org/W601080578,"Schulhofer, 1974",1974,Stephen J. Schulhofer,Harm and Punishment: A Critique of Emphasis on the Results of Conduct in the Criminal Law,2,0.003799,Responsibility,483
https://openalex.org/W602185764,"Tamanaha, 2001",2001,Brian Z. Tamanaha,A General Jurisprudence of Law and Society,5,0.181656,General jurisprudence,703
https://openalex.org/W608166339,"Pereboom, 2014",2014,Derk Pereboom,"Free Will, Agency, and Meaning in Life",2,0.069963,Responsibility,358
https://openalex.org/W624738686,"Waldron, 1984",1984,Jeremy Waldron,Theories of rights,0,0.180311,Judicial review and constitutional rights,0
https://openalex.org/W641694425,"Waller, 2011",2011,Bruce N. Waller,Against Moral Responsibility,2,0.03822,Responsibility,0
https://openalex.org/W780916835,"Morse, 1994",1994,Stephen J. Morse,Culpability and Control,20,0.016745,Justifications and excuses,0
https://openalex.org/W931101581,"Glasgow, 2015",2015,Joshua Glasgow,The Expressivist Theory of Punishment Defended,15,0.005803,Punishment,0
https://openalex.org/W612439035,"NA, 2008",2008,NA,Democratic authority: a philosophical framework,4,0.176251,Law and political theory,0
https://openalex.org/W2125760001,"Alexy, 2005",2005,Robert Alexy,"Balancing, constitutional review, and representation",0,0.033104,Judicial review and constitutional rights,0
https://openalex.org/W4214714296,"Waldron, 1999",1999,Jeremy Waldron,The Dignity of Legislation,0,0.033855,Judicial review and constitutional rights,0
https://openalex.org/W4243106458,"Waldron, 2017",2017,Jeremy Waldron,A Right-Based Critique of Constitutional Rights†,0,0.029187,Judicial review and constitutional rights,0
https://openalex.org/W631662096,"Kavanagh, 2009",2009,Aileen Kavanagh,Constitutional Review under the UK Human Rights Act,0,0.124261,Judicial review and constitutional rights,0
https://openalex.org/W36181781,"Corrado, 1991",1991,Michael Louis Corrado,Notes on the Structure of a Theory of Excuses,20,0.017253,Justifications and excuses,0
https://openalex.org/W55672654,"Barnett, 1986",1986,Randy E. Barnett,A Consent Theory of Contract,9,0.020608,Theory of rights,709
https://openalex.org/W2500852618,"Marshall, 1998",1998,S. L. Marshall,Criminalization and Sharing Wrongs,4,4.53e-4,Law and political theory,0
https://openalex.org/W2476417175,"Donald, 1991",1991,Mike McDonald,Should Communities Have Rights? Reflections on Liberal Individualism,4,0.050067,Law and political theory,0
https://openalex.org/W3122213749,"Reaume, 1988",1988,Denise G. Reaume,"Individuals, Groups, and Rights to Public Goods",4,0.022369,Law and political theory,0
https://openalex.org/W2796328480,"Westen, 1982",1982,Peter Westen,The Empty Idea of Equality,2,0.042809,Responsibility,0
https://openalex.org/W2156017621,"Cohen, 2003",2003,G. A. Cohen,Facts and Principles,4,0.041976,Law and political theory,0
https://openalex.org/W4213273311,"Schmitt, 2008",2008,Carl Schmitt,Constitutional Theory,12,0.012368,International law,0
https://openalex.org/W2601198735,"NA, 2001",2001,Tony Honoré,Responsibility and Fault,5,0.013442,General jurisprudence,0
https://openalex.org/W937120752,"Kelsen, 1986",1986,Hans Kelsen,Teoría pura del derecho,1,0.025288,NA,0
https://openalex.org/W2508633680,"Burgh, 1982",1982,Richard Burgh,Do the Guilty Deserve Punishment?,15,0.060676,Punishment,0
https://openalex.org/W606236685,"Alexander, 2009",2009,Lawrence A. Alexander,Crime and Culpability: A Theory of Criminal Law,15,0.009912,Punishment,0
https://openalex.org/W4255738592,"Kennedy, 1976",1976,Duncan F. Kennedy,Form and Substance in Private Law Adjudication,5,0.243536,General jurisprudence,0
https://openalex.org/W3123601285,"Oberdiek, 2012",2012,John Oberdiek,THE MORAL SIGNIFICANCE OF RISKING,16,6.35e-4,Risk and prevention in criminal law,0
https://openalex.org/W771844476,"Lewis, 2000",2000,David Lewis,Causation as Influence,19,0.041213,Torts / causation,710
https://openalex.org/W2068516104,"Liao, 2012",2012,S. Matthew Liao,Intentions and Moral Permissibility: The Case of Acting Permissibly with Bad Intentions,8,0.001417,War and killing,0
https://openalex.org/W4252316183,"List, 2011",2011,Christian List,Group Agency,19,0.043473,Torts / causation,469
https://openalex.org/W4289790859,"Kant, 1996",1996,Immanuel Kant,Kant: The Metaphysics of Morals,4,0.058716,Law and political theory,89
https://openalex.org/W2140256766,"Sartor, 1994",1994,Giovanni Sartor,A Formal Model of Legal Argumentation,3,0.003846,Legal reasoning,0
https://openalex.org/W4241923257,"Hage, 1997",1997,Jaap Hage,Reasoning with Rules,3,0.0067,Legal reasoning,0
https://openalex.org/W595331111,"Klatt, 2012",2012,Matthias Klatt,The Constitutional Structure of Proportionality,0,0.027466,Judicial review and constitutional rights,0
https://openalex.org/W580866281,"Campbell, 2016",2016,Tom Campbell,The Legal Theory of Ethical Positivism,5,0.039975,General jurisprudence,0
https://openalex.org/W596848025,"Dickson, 2001",2001,Julie Dickson,Evaluation and Legal Theory,5,0.172292,General jurisprudence,0
https://openalex.org/W642225766,"Endicott, 2000",2000,Timothy Endicott,Vagueness in Law,5,0.175481,General jurisprudence,0
https://openalex.org/W3123084450,"Tadros, 2004",2004,Victor Tadros,The Presumption of Innocence and the Human Rights Act,10,6.06e-4,Evidence and proof,0
https://openalex.org/W4243740988,"Hart, 1965",1965,H. L. A. Hart,The Morality of Law,5,0.044514,General jurisprudence,0
https://openalex.org/W561817843,"Coleman, 2001",2001,Jules L. Coleman,Hart’s PostscriptEssays on the Postscript to ‘The Concept of Law’,5,0.044049,General jurisprudence,0
https://openalex.org/W587172163,"Schauer, 2014",2014,Frederick Schauer,The Force of Law,5,0.106066,General jurisprudence,0
https://openalex.org/W842137479,"Hart, 1957",1957,H. L. A. Hart,Analytical Jurisprudence in Mid-Twentieth Century: A Reply to Professor Bodenheimer,5,0.036199,General jurisprudence,0
https://openalex.org/W4247225418,"NA, NA",NA,NA,NA,2,0.018173,Responsibility,0
https://openalex.org/W798000251,"Kessler, 1994",1994,Kimberly D. Kessler,The Role of Luck in the Criminal Law,2,0.006496,Responsibility,0
https://openalex.org/W945552348,"Boonin, 2008",2008,David Boonin,The Problem of Punishment,15,0.053112,Punishment,2263
https://openalex.org/W2162584304,"Duff, 1996",1996,R. A. Duff,Penal Communications: Recent Work in the Philosophy of Punishment,15,0.010189,Punishment,0
https://openalex.org/W2023314357,"Goldman, 1982",1982,Alan S. Goldman,Toward a new theory of punishment,15,0.005349,Punishment,0
https://openalex.org/W2107222031,"Fortin, 1982",1982,Ernest L. Fortin,The New Rights Theory and the Natural Law,17,0.030618,Natural law,0
https://openalex.org/W322154639,"Posner, 1983",1983,Richard A. Posner,Statutory Interpretation: In the Classroom and in the Courtroom,5,0.030332,General jurisprudence,0
https://openalex.org/W4234943248,"Munzer, 1990",1990,Stephen R. Munzer,A Theory of Property,9,0.021666,Theory of rights,0
https://openalex.org/W4241062780,"Blackstone, 1769",1769,William Blackstone,Commentaries on The Laws Of England,10,0.012533,Evidence and proof,693
https://openalex.org/W4248447990,"NA, 1951",1951,G. H. VON WRIGHT,I. DEONTIC LOGIC,3,0.013713,Legal reasoning,0
https://openalex.org/W4255817502,"Llewellyn, 1930",1930,Karl N. Llewellyn,A Realistic Jurisprudence -- The Next Step,5,0.033881,General jurisprudence,0
https://openalex.org/W3123292543,"Vincent, 2009",2009,Nicole Vincent,On the Relevance of Neuroscience to Criminal Responsibility,2,0.006734,Responsibility,0
https://openalex.org/W3123885751,"Enoch, 2019",2019,David Enoch,"SENSITIVITY, SAFETY, AND THE LAW: A REPLY TO PARDO",10,0.0028770000000000002,Evidence and proof,0
https://openalex.org/W4232839103,"Laudan, 2006",2006,Larry Laudan,"Truth, Error, and Criminal Law",10,0.005903,Evidence and proof,2832
https://openalex.org/W4232964828,"Nesson, 1985",1985,Charles Nesson,The Evidence or the Event? On Judicial Proof and the Acceptability of Verdicts,10,0.003001,Evidence and proof,0
https://openalex.org/W4248954475,"Wedgwood, 2007",2007,Ralph Wedgwood,The Nature of Normativity,4,0.023137,Law and political theory,0
https://openalex.org/W596443701,"Stavropoulos, 1996",1996,Nicos Stavropoulos,Objectivity in Law,5,0.067188,General jurisprudence,0
https://openalex.org/W839987907,"Kamm, 1994",1994,F. M. Kamm,"Action, Omission, and the Stringency of Duties",19,0.007521,Torts / causation,0
https://openalex.org/W613866574,"NA, 1992",1992,Jerzy Wróblewski,The Judicial Application of Law,5,0.059045,General jurisprudence,0
https://openalex.org/W4238254087,"Pettit, 2004",2004,Philip Pettit,Depoliticizing Democracy,0,0.02009,Judicial review and constitutional rights,0
https://openalex.org/W4252669962,"Edmundson, 1998",1998,William A. Edmundson,Three Anarchical Fallacies,4,0.016056,Law and political theory,0
https://openalex.org/W2171477498,"Delaney, 2006",2006,Neil Delaney,"Two Cheers for “Closeness”: Terror, Targeting and Double Effect",8,0.001478,War and killing,0
https://openalex.org/W4213358734,"Wertheimer, 2003",2003,Alan Wertheimer,Consent to Sexual Relations,18,0.002463,Consent,302
https://openalex.org/W3121722228,"Finnis, 2008",2008,John Finnis,Marriage,17,0.002331,Natural law,0
https://openalex.org/W2797917190,"Dripps, 1992",1992,Donald A. Dripps,Beyond Rape: An Essay on the Difference between the Presence of Force and the Absence of Consent,18,6.22e-4,Consent,0
https://openalex.org/W2322510918,"Grisez, 1965",1965,Germain Grisez,"The First Principle of Practical Reason: A Commentary on the Summa theologiae, 1-2, Question 94, Article 2",17,0.022615,Natural law,2
https://openalex.org/W2335299818,"Alexander, 1980",1980,Lawrence A. Alexander,The Doomsday Machine,15,0.015639,Punishment,0
https://openalex.org/W2735881786,"Bedau, 1978",1978,Hugo Adam Bedau,Retribution and the Theory of Punishment,15,0.010711,Punishment,0
https://openalex.org/W4299854466,"Murphy, 1979",1979,Jeffrie G. Murphy,"Retribution, Justice, and Therapy",15,0.015639,Punishment,0
https://openalex.org/W2055089609,"Hudson, 1994",1994,Brian Hudson,Beyond proportionate punishment: Difficult cases and the 1991 Criminal Justice Act,15,0.001411,Punishment,0
https://openalex.org/W72162311,"Scanlon, 1982",1982,T. M. Scanlon,Contractualism and utilitarianism,4,0.133334,Law and political theory,745
https://openalex.org/W2796476225,"Lyons, 1977",1977,David Lyons,"Principles, Positivism, and Legal Theory",5,0.00815,General jurisprudence,0
https://openalex.org/W4251834772,"Dworkin, 1989",1989,Ronald Dworkin,Liberal Community,4,0.01046,Law and political theory,0
https://openalex.org/W578225284,"Posner, 1985",1985,Richard A. Posner,An Economic Theory of the Criminal Law,19,0.017537,Torts / causation,30
https://openalex.org/W3125701050,"Ehrenberg, 2008",2008,Kenneth M. Ehrenberg,Defending the Possibility of a Neutral Functional Theory of Law,17,0.007448,Natural law,0
https://openalex.org/W2126625678,"Duff, 1993",1993,R. A. Duff,"Choice, character, and criminal liability",20,0.001703,Justifications and excuses,186
https://openalex.org/W2209158330,"Cormick, 1984",1984,Neil MacCormick,Coherence in Legal Justification,5,0.00939,General jurisprudence,0
https://openalex.org/W2072355180,"Grisez, 1970",1970,Germain Grisez,Toward a Consistent Natural-Law Ethics of Killing,8,0.016514,War and killing,0
https://openalex.org/W3125856946,"NA, 2000",2000,NA,10.1023/B:LAPH.0000004356.03016.d5,5,0.026799,General jurisprudence,0
https://openalex.org/W643806297,"Green, 1929",1929,Leon Green,Are There Dependable Rules of Causation?,19,0.01302,Torts / causation,0
https://openalex.org/W3124514122,"Prakken, 2004",2004,Henry Prakken,The Three Faces of Defeasibility in the Law,3,0.007666,Legal reasoning,0
https://openalex.org/W86809718,"Cormick, 1995",1995,Neil MacCormick,Defeasibility in Law and Logic,3,0.059498,Legal reasoning,0
https://openalex.org/W832967940,"Rigoni, 2015",2015,Adam Rigoni,An improved factor based approach to precedential constraint,3,0.004068,Legal reasoning,0
https://openalex.org/W4253049892,"Habermas, 1995",1995,Jürgen Habermas,Reconciliation Through the Public use of Reason: Remarks on John Rawls's Political Liberalism,12,0.023503,International law,0
https://openalex.org/W49647102,"Holmes, 1988",1988,Stephen R. Holmes,Precommitment and the paradox of democracy,12,0.038059,International law,0
https://openalex.org/W839013238,"Goldman, 1994",1994,Alvin I. Goldman,Action and Crime: A Fine-Grained Approach,19,0.030616,Torts / causation,0
https://openalex.org/W2134761332,"Alexy, 2000",2000,Robert Alexy,On the Thesis of a Necessary Connection between Law and Morality: Bulygin's Critique,7,0.005595,Non-positivism (Alexy & Radbruch),0
https://openalex.org/W2327095970,"Anderson, 1990",1990,Clifford B. Anderson,The Economy of the Earth,5,0.037934,General jurisprudence,0
https://openalex.org/W3123643513,"Berman, 2005",2005,Mitchell E. Berman,Lesser Evils and Justification: A Less Close Look,20,0.002571,Justifications and excuses,0
https://openalex.org/W3123251767,"Tan, 2006",2006,Kok-Chor Tan,The Boundary of Justice and the Justice of Boundaries: Defending Global Egalitarianism,4,0.010334,Law and political theory,0
https://openalex.org/W3122769780,"Soper, 2007",2007,Philip Soper,In Defense of Classical Natural Law in Legal Theory: Why Unjust Law is No Law at All,7,0.021869,Non-positivism (Alexy & Radbruch),0
https://openalex.org/W4256483923,"Estlund, 2009",2009,David Estlund,Democratic Authority,0,0.016777,Judicial review and constitutional rights,0
https://openalex.org/W2989687078,"Hampton, 1988",1988,Jean Hampton,The retributive idea,15,0.006177,Punishment,0
https://openalex.org/W3123819108,"Adler, 2000",2000,Matthew D. Adler,Expressive Theories of Law: A Skeptical Overview,15,0.004463,Punishment,0
https://openalex.org/W4229910647,"Searle, 1964",1964,John R. Searle,"How to Derive ""Ought"" From ""Is""",15,0.037345,Punishment,0
https://openalex.org/W4239045287,"Hurd, 1991",1991,Heidi M. Hurd,Challenging Authority,19,0.042532,Torts / causation,710
https://openalex.org/W4250944673,"Marmor, 2011",2011,Andrei Marmor,Philosophy of Law,5,0.044892,General jurisprudence,0
https://openalex.org/W598719895,"Maclure, 2011",2011,Jocelyn Maclure,Secularism and Freedom of Conscience,4,0.010352,Law and political theory,710
https://openalex.org/W3122322167,"Westen, 2006",2006,Peter Westen,An Attitudinal Theory of Excuse,20,0.005944,Justifications and excuses,0
https://openalex.org/W4232603964,"Ross, 1957",1957,Alf Ross,Tu-Tu,3,0.022327,Legal reasoning,0
https://openalex.org/W2168724035,"Beckman, 2014",2014,Ludvig Beckman,The Subjects of Collectively Binding Decisions: Democratic Inclusion and Extraterritorial Law,4,0.002515,Law and political theory,0
https://openalex.org/W637633160,"Bix, 1995",1995,Brian H. Bix,"Law, Language, and Legal Determinacy",5,0.064428,General jurisprudence,0
https://openalex.org/W3122992778,"Urbina, 2012",2012,Francisco Zúñiga Urbina,A Critique of Proportionality,0,0.007952,Judicial review and constitutional rights,0
https://openalex.org/W3123333684,"Levenbook, 2000",2000,Barbara Baum Levenbook,THE MEANING OF A PRECEDENT,3,0.002619,Legal reasoning,0
https://openalex.org/W598240946,"Kramer, 2007",2007,Matthew H. Kramer,Objectivity and the Rule of Law,5,0.061202,General jurisprudence,0
https://openalex.org/W855050863,"Daniels, 1980",1980,Norman Daniels,Reflective Equilibrium and Archimedean Points,4,0.012538,Law and political theory,0
https://openalex.org/W3123681693,"Edmundson, 2004",2004,William A. Edmundson,STATE OF THE ART:,15,0.017662,Punishment,0
https://openalex.org/W4247770540,"NA, NA",NA,NA,NA,4,0.016841,Law and political theory,0
https://openalex.org/W4253759836,"NA, 2002",2002,NA,Convention,5,0.011576,General jurisprudence,0
https://openalex.org/W4249863207,"Geach, 1960",1960,P. T. Geach,Ascriptivism,3,0.022,Legal reasoning,0
https://openalex.org/W4241096513,"Matsuda, 1989",1989,Manabu Matsuda,Public Response to Racist Speech: Considering the Victim's Story,13,0.001547,Hate speech,0
https://openalex.org/W3123835566,"Haldemann, 2005",2005,Frank Haldemann,Gustav Radbruch vs. Hans Kelsen: A Debate on Nazi Law*,5,0.032914,General jurisprudence,0
https://openalex.org/W4244035258,"Schauer, 1988",1988,Frederick Schauer,Formalism,5,0.0691,General jurisprudence,0
https://openalex.org/W625842885,"Tamanaha, 2006",2006,Brian Z. Tamanaha,Law as a Means to an End,5,0.089785,General jurisprudence,0
https://openalex.org/W4253389866,"Hardimon, 1994",1994,Michael O. Hardimon,Role Obligations,4,0.003267,Law and political theory,0
https://openalex.org/W3126143484,"Shiffrin, 1999",1999,Seana Valentine Shiffrin,"WRONGFUL LIFE, PROCREATIVE RESPONSIBILITY, AND THE SIGNIFICANCE OF HARM",4,7.76e-4,Law and political theory,0
https://openalex.org/W947116432,"Twining, 2009",2009,William Twining,General Jurisprudence,12,0.005033,International law,0
https://openalex.org/W4299511094,"Raz, 2017",2017,Joseph Raz,"Authority, Law and Morality 1",5,0.018125,General jurisprudence,0
