"","id","display_name","publication_year","type","journal","journal_id","doi","first_author","n","citations"
"1284","https://openalex.org/W3015278232","The Significance of Criminal Responsibility",2019,"book-chapter",NA,NA,"https://doi.org/10.1017/9781108596367.003","Arlie Loughnan",8,0
"1285","https://openalex.org/W2988515679","Self, Others and the State: Relations of Criminal Responsibility",2020,"book",NA,NA,NA,"Arlie Loughnan",8,0
"1286","https://openalex.org/W2982259329","The New Natural Law Theory",2019,"book-chapter",NA,NA,"https://doi.org/10.1017/9781108525077.005","Patrick Lee",8,2
"1287","https://openalex.org/W2982138981","Natural Law in Catholic Christianity",2019,"book-chapter",NA,NA,"https://doi.org/10.1017/9781108525077.008","Tracey Rowland",8,1
"1288","https://openalex.org/W2981886930","Neo-Aristotelian Ethical Naturalism",2019,"book-chapter",NA,NA,"https://doi.org/10.1017/9781108525077.006","Jennifer A. Frey",8,1
"1289","https://openalex.org/W2981868035","Natural Law in Protestant Christianity",2019,"book-chapter",NA,NA,"https://doi.org/10.1017/9781108525077.009","Jennifer Herdt",8,1
"1290","https://openalex.org/W2981599989","Challenges Facing Natural Law Ethics",2019,"book-chapter",NA,NA,"https://doi.org/10.1017/9781108525077.014","Sophie Grace Chappell",8,0
"1291","https://openalex.org/W2981576208","Political Theory and Natural Law",2019,"book-chapter",NA,NA,"https://doi.org/10.1017/9781108525077.013","Christopher Wolfe",8,0
"1292","https://openalex.org/W2981472152","Bioethics and Natural Law",2019,"book-chapter",NA,NA,"https://doi.org/10.1017/9781108525077.011","Jacqueline Laing",8,0
"1293","https://openalex.org/W2981354782","Prospects for Natural Law Ethics in the Twenty-First Century",2019,"book-chapter",NA,NA,"https://doi.org/10.1017/9781108525077.016","Tom Angier",8,0
"1294","https://openalex.org/W2979792024","The History and Foundations of Criticism of H.L.A. Hart’s Legal Positivism in R. Dworkin’s Philosophy of Law",2019,"journal-article","<U+0424><U+0438><U+043B><U+043E><U+0441><U+043E><U+0444><U+0441><U+043A><U+0438><U+0435> <U+043D><U+0430><U+0443><U+043A><U+0438>","https://openalex.org/V4210197578","https://doi.org/10.30727/0235-1188-2019-62-7-124-142","Sofya V. Koval",8,0
"1295","https://openalex.org/W2971092262","Legal Positivism as Tekhne: Postnational Normative Ontology and the Positivist Effectual Temporality",2019,"book-chapter","Law and philosophy library","https://openalex.org/V4210184901","https://doi.org/10.1007/978-3-030-24705-8_5","Luca Siliquini-Cinelli",8,1
"1296","https://openalex.org/W2970535111","On the Puzzling Death of the Sanctity-of-Life Argument",2020,"journal-article","Argumentation","https://openalex.org/V12198553","https://doi.org/10.1007/s10503-019-09491-1","Katharina Stevens",8,0
"1297","https://openalex.org/W2963396867","Reasoning with Legal Cases: Analogy or Rule Application?",2019,"proceedings-article","international conference on artificial intelligence and law",NA,"https://doi.org/10.1145/3322640.3326695","Katie Atkinson",8,9
"1298","https://openalex.org/W2955097445","Flourishing Lives: Exploring Natural Law Liberalism",2019,"book",NA,NA,NA,"Gary Chartier",8,0
"1299","https://openalex.org/W2945191967","The Importance of Tradition and Culture: Context-Based Paradigms of Obligation",2019,"book-chapter",NA,NA,"https://doi.org/10.1007/978-3-030-17340-1_3","Ruairidh J. Brown",8,0
"1300","https://openalex.org/W2921616537","A Soft Defense of a Utilitarian Principle of Criminalization",2020,"journal-article","Res Publica","https://openalex.org/V163937955","https://doi.org/10.1007/s11158-019-09426-3","Thomas Sobirk Petersen",8,0
"1301","https://openalex.org/W2921522229","Reasoning with dimensions and magnitudes",2019,"journal-article","Artificial Intelligence and Law","https://openalex.org/V96609033","https://doi.org/10.1007/s10506-019-09245-0","John F. Horty",8,13
"1302","https://openalex.org/W2910567138","The legitimacy of occupation authority: beyond just war theory",2020,"journal-article","Critical Review of International Social and Political Philosophy","https://openalex.org/V61740895","https://doi.org/10.1080/13698230.2019.1565721","Cord Schmelzle",8,1
"1303","https://openalex.org/W2903793552","A Critical Introduction to International Criminal Law",2018,"book",NA,NA,NA,"Carsten Stahn",8,11
"1304","https://openalex.org/W2890064112","Living Together Within a Legal Practice a Theory of Law As Collective Intentional Activity",2011,NA,NA,NA,NA,"Bernal Pulido",8,0
"1305","https://openalex.org/W2889116040","Punishment, Consent and Value",2018,"journal-article","Ethical Theory and Moral Practice","https://openalex.org/V103146128","https://doi.org/10.1007/s10677-018-9926-2","David Alm",8,1
"1306","https://openalex.org/W2830915970","Expresivismo metajurídico, enunciados internos y aceptación plural: una exploración crítica",2017,"journal-article","Isonomia","https://openalex.org/V4210208673","https://doi.org/10.5347/47.2017.46","Pablo Ariel Rapetti",8,0
"1307","https://openalex.org/W2805944416","The Secret to the Success of the Doctrine of Double Effect (and Related Principles): Biased Framing, Inadequate Methodology, and Clever Distractions",2018,"journal-article","The Journal of Ethics","https://openalex.org/V160343789","https://doi.org/10.1007/s10892-018-9272-6","Uwe Steinhoff",8,2
"1308","https://openalex.org/W2782790951","Case-to-Case Arguments",2018,"journal-article","Argumentation","https://openalex.org/V12198553","https://doi.org/10.1007/s10503-018-9448-z","Katharina Stevens",8,0
"1309","https://openalex.org/W2779693884","Reasoning with dimensions and magnitudes",2017,"proceedings-article","international conference on artificial intelligence and law",NA,"https://doi.org/10.1145/3086512.3086523","John F. Horty",8,4
"1310","https://openalex.org/W2773328711","Regaining Traction on the Problem of Punishment: A Critique of David Boonin’s Use of the Entailment Test",2019,"journal-article","Res Publica","https://openalex.org/V163937955","https://doi.org/10.1007/s11158-017-9384-z","Alex Howe",8,0
"1311","https://openalex.org/W2768247413","The Public Health–Quarantine Model III",2021,"book-chapter","Social Science Research Network","https://openalex.org/V2751751161","https://doi.org/10.1017/9781108689304.006","Gregg D. Caruso",8,3
"1312","https://openalex.org/W2734828039","Aquinas and Natural Law Jurisprudence",2017,"book-chapter",NA,NA,"https://doi.org/10.1017/9781316341544.002","John Finnis",8,6
"1313","https://openalex.org/W2616057170","Introduction: Kelsen, Legal Science and Positive Law",2017,"book-chapter","Law and philosophy library","https://openalex.org/V4210184901","https://doi.org/10.1007/978-3-319-51817-6_1","Peter Langford",8,1
"1314","https://openalex.org/W2594523218","Fitting-in: How formerly incarcerated New York City Black men define success post-prison",2017,NA,NA,NA,NA,"Mika'il DeVeaux",8,0
"1315","https://openalex.org/W2566837964","Law and Morality",2017,"book-chapter","Philosophy and politics","https://openalex.org/V4210193543","https://doi.org/10.1007/978-3-319-49496-8_3","Willy Moka-Mubelo",8,0
"1316","https://openalex.org/W2521832953","ETHICA MORE IURIDICO INCORPORATA 1",2013,"posted-content","Social Science Research Network","https://openalex.org/V2751751161",NA,"J. J. Moreso",8,1
"1317","https://openalex.org/W2507687111","Kelsen in the United States: Still Misunderstood",2016,"book-chapter","Law and philosophy library","https://openalex.org/V4210184901","https://doi.org/10.1007/978-3-319-33130-0_2","Brian H. Bix",8,1
"1318","https://openalex.org/W2506686174","Challenging the dominance of formalism in accounting education: An analysis of the potential of stewardship in light of the evolution of legal education <U+2606>",2017,"journal-article","Critical Perspectives on Accounting","https://openalex.org/V66510378","https://doi.org/10.1016/j.cpa.2016.06.001","Tim Murphy",8,13
"1319","https://openalex.org/W2505443893","Per se rules and rules of reason",2005,"book-chapter",NA,NA,"https://doi.org/10.1017/cbo9780511494666.005","Oliver Black",8,1
"1320","https://openalex.org/W2505041283","Conceptual Foundations of Antitrust: The spectrum from independent action to collusion",2005,"book-chapter",NA,NA,"https://doi.org/10.1017/cbo9780511494666.008","Oliver Black",8,0
"1321","https://openalex.org/W2494957108","Social Justice and the Problem of Punishment",1991,"journal-article","Israel Law Review","https://openalex.org/V181618396","https://doi.org/10.1017/s002122370001044x","Wojciech Sadurski",8,1
"1322","https://openalex.org/W2488509207","The grammar: the rules of constitutional reasoning",2016,"book-chapter",NA,NA,"https://doi.org/10.1017/cbo9781316442678.003","András Jakab",8,0
"1323","https://openalex.org/W2460362105","Judicial Review in an Objective Legal System",2015,"book",NA,NA,NA,"Tara Smith",8,2
"1324","https://openalex.org/W23688640","A restorative signaling theory of punitive desert",2008,"dissertation",NA,NA,NA,"Jim C. Staihar",8,1
"1325","https://openalex.org/W2293185718","<U+00BF>El derecho está fundado en la acción colectiva? Comentario al artículo de Carlos Bernal",2021,"journal-article","Discusiones","https://openalex.org/V4210205699","https://doi.org/10.52292/j.dsc.2014.2464","Damiano Canale",8,1
"1326","https://openalex.org/W2286720665","Anchoring a subsidiarity and proportionality review by the Court of Justice of the European Union in the context of residency rights and shared competence : a legal, doctrinal and critical analysis",2015,"dissertation",NA,NA,NA,"Katherine Shaw",8,1
"1327","https://openalex.org/W2284376852","Why We Argue About the Law : An Agonistic Account of Legal Disagreement",2016,"posted-content","Social Science Research Network","https://openalex.org/V2751751161",NA,"Ralf Poscher",8,1
"1328","https://openalex.org/W2246668626","The Concept of Normative Consequence and Legislative Discourse",2015,"book-chapter","Legisprudence library","https://openalex.org/V4210174871","https://doi.org/10.1007/978-3-319-19575-9_10","Micha³ Araszkiewicz",8,1
"1329","https://openalex.org/W2215069793","Hayek the Schmittian: contextualising Cristi's account of Hayek's decisionism in the age of global wealth inequality",2015,"journal-article","Griffith law review","https://openalex.org/V2764362924","https://doi.org/10.1080/10383441.2015.1086968","Luca Siliquini-Cinelli",8,1
"1330","https://openalex.org/W2186040803","Uso y abuso de la argumentación intratextual en el derecho",2011,NA,NA,NA,NA,"Damiano Canale",8,0
"1331","https://openalex.org/W2184746687","Contemporary Republican Strategies for 'Civic Virtue' and the Notion of Political Obligation",2008,NA,NA,NA,NA,"Laura Andronache",8,0
"1332","https://openalex.org/W2159384689","Legal Cultures, Legal Paradigms and Legal Doctrine: Towards a New Model for Comparative Law",1998,"journal-article","International and Comparative Law Quarterly","https://openalex.org/V156235965","https://doi.org/10.1017/s0020589300062163","Mark Van Hoecke",8,102
"1333","https://openalex.org/W2157352866","Minority rights and freedom of expression: a dynamic interface",2008,NA,NA,NA,NA,"Tarlach McGonagle",8,0
"1334","https://openalex.org/W2123144762","Critical to what? legal for whom? examining the implications of a critical legal pluralism for re-imagining the role of high school students in education law",2012,NA,NA,NA,NA,"Thomas Bernard McMorrow",8,0
"1335","https://openalex.org/W2115243291","Does Africa Need Another Kind of Law?: Alterity and the Rule of Law in Subsaharan Africa",2012,"dissertation",NA,NA,"https://doi.org/10.25501/soas.00013823","Peter Ntephe",8,0
"1336","https://openalex.org/W2034122753","Introduction: law in Habermas's theory of communicative action:",1994,"journal-article","Philosophy & Social Criticism","https://openalex.org/V57090429","https://doi.org/10.1177/019145379402000401","Mathieu Deflem",8,18
"1337","https://openalex.org/W2027774339","Why We Ought to Be (Reasonable) Subjectivists About Justification",2008,"posted-content","Social Science Research Network","https://openalex.org/V2751751161",NA,"Andrew Botterell",8,0
"1338","https://openalex.org/W1934835036","Retributivism in the Spirit of Finnis",2011,"journal-article","Social Science Research Network","https://openalex.org/V2751751161","https://doi.org/10.2139/ssrn.1934746","Matthew H. Kramer",8,1
"1339","https://openalex.org/W1920913053","Legal argumentation theory: Cross-disciplinary perspectives",2013,"book","Law and philosophy library","https://openalex.org/V4210184901","https://doi.org/10.1007/978-94-007-4670-1","Christian Dahlman",8,6
"1340","https://openalex.org/W1772608464","Torts, Crimes and Vindication: Whose Wrong is it?",2014,"book-chapter","Social Science Research Network","https://openalex.org/V2751751161","https://doi.org/10.1017/cbo9781107588820.008","R. A. Duff",8,0
"1341","https://openalex.org/W1624635439","Restablecimiento y especificidad en sistemas argumentativos",2016,"journal-article","Inteligencia Artificial,revista Iberoamericana De Inteligencia Artificial","https://openalex.org/V144543545","https://doi.org/10.4114/ia.v19i58.1129","Claudio Andrés Alessio",8,0
"1342","https://openalex.org/W1602594842","A Structural, Institutionally Sensitive Model of Proportionality and Deference under the Human Rights Act 1998",2009,"dissertation",NA,NA,NA,"Alan David Patrick Brady",8,0
"1343","https://openalex.org/W1590291409","Authority Rules: Rule-Following and the Incompatibility Thesis",2013,"dissertation",NA,NA,NA,"Adriana Placani",8,1
"1344","https://openalex.org/W1582972272","The Apology Ritual: A Philosophical Theory of Punishment",2008,"book",NA,NA,NA,"Christopher Bennett",8,58
"1345","https://openalex.org/W1576620089","Forgiveness and Retribution: Responding to Wrongdoing",2012,"book",NA,NA,NA,"Margaret R. Holmgren",8,22
"1346","https://openalex.org/W1542824993","Argumentation and Artificial Intelligence",2014,"book-chapter","Handbook of Argumentation Theory",NA,"https://doi.org/10.1007/978-94-007-6883-3_11-2","Frans H. van Eemeren",8,7
"1347","https://openalex.org/W1485997477","The Proceduralist Case for Judicial Review",2013,"journal-article","Social Science Research Network","https://openalex.org/V2751751161","https://doi.org/10.2139/ssrn.2236536","Jacob D. Charles",8,0
"1348","https://openalex.org/W146860141","The Third Theory of Legal Objectivity",2013,"book-chapter","Law and philosophy library","https://openalex.org/V4210184901","https://doi.org/10.1007/978-94-007-6110-0_7","Aldo Schiavello",8,2
"1349","https://openalex.org/W135166818","A Theory of Secession: The Velvet Transformation",2005,"book-chapter",NA,NA,"https://doi.org/10.1017/cbo9780511499265.009","Christopher Heath Wellman",8,0
"1350","https://openalex.org/W133295407","To Whom Does the Law Speak? Canvassing a Neglected Picture of Law’s Interpretive Field",2015,"book-chapter","Social Science Research Network","https://openalex.org/V2751751161","https://doi.org/10.1007/978-3-319-09375-8_20","Paolo Sandro",8,0
"1351","https://openalex.org/W95749179","Conventions and The Foundations of Law",2011,"book-chapter",NA,NA,"https://doi.org/10.1007/978-90-481-8960-1_11","Gerald J. Postema",9,0
"1352","https://openalex.org/W3202094968","The Challenge of Inter-Legality",2019,NA,NA,NA,NA,"Jan Klabbers",9,8
"1353","https://openalex.org/W3163593956","The implications for criminal law",2015,NA,NA,NA,NA,"Bebhinn Donnelly-Lazarov",9,0
"1354","https://openalex.org/W3161129660","Does Duress Justify or Excuse",2018,NA,NA,NA,"https://doi.org/10.1017/9781108227025.005","Peter Westen",9,0
"1355","https://openalex.org/W3157627391","Liberty, Security, and Fairness",2021,"journal-article","The Journal of Ethics","https://openalex.org/V160343789","https://doi.org/10.1007/s10892-021-09361-7","Garrett Cullity",9,0
"1356","https://openalex.org/W3135652397","The B Corp Movement: A Systematic Literature Review",2021,"journal-article","Sustainability","https://openalex.org/V10134376","https://doi.org/10.3390/su13052508","Elsa Diez-Busto",9,8
"1357","https://openalex.org/W3124431727","Defences in tort and crime",2014,"book-chapter","Scopus (http://www.scopus.com/home.url)",NA,"https://doi.org/10.1017/cbo9781107588820.010","James Goudkamp",9,0
"1358","https://openalex.org/W3122918954","Virtuous accomplices in international criminal law",2019,"journal-article","International and Comparative Law Quarterly","https://openalex.org/V156235965","https://doi.org/10.1017/s0020589319000307","Miles Jackson",9,2
"1359","https://openalex.org/W3113763192","Law as a culturally constituted sign-system – A space for interpretation",2020,"journal-article","International journal of legal discourse","https://openalex.org/V4210207385","https://doi.org/10.1515/ijld-2020-2035","Wagner Anne",9,1
"1360","https://openalex.org/W3107933341","What Is the Theory of Legitimate Expectations",2019,NA,NA,NA,NA,"Teerawat Wongkaew",9,0
"1361","https://openalex.org/W3097666159","The ethics of automated vehicles",2020,"dissertation",NA,NA,NA,"Geoff Keeling",9,2
"1362","https://openalex.org/W3085937296","Office-holding and officiality",2020,"journal-article","University of Toronto Law Journal","https://openalex.org/V62734853","https://doi.org/10.3138/utlj-2020-0040","Nicole Roughan",9,1
"1363","https://openalex.org/W3044796780","Public interest damages",2020,"journal-article","Legal Studies","https://openalex.org/V85654233","https://doi.org/10.1017/lst.2020.2","Václav Janeèek",9,0
"1364","https://openalex.org/W3038186261","The Moral Grounds of Reasonably Mistaken Self-Defense",2021,"journal-article","Philosophy and Phenomenological Research","https://openalex.org/V204374153","https://doi.org/10.1111/phpr.12705","Renée Jorgensen Bolinger",9,1
"1365","https://openalex.org/W3011181580","Rozumowanie prawnicze jako rozumowanie praktyczne w œwietle nowej teorii prawa naturalnego Johna M. Finnisa",2020,"journal-article","Archiwum Filozofii Prawa i Filozofii Spo³ecznej","https://openalex.org/V4210214304","https://doi.org/10.36280/afpifs.2020.1.84","Micha³ Sopiñski",9,0
"1366","https://openalex.org/W3001140598","Survey Article: The Legitimacy of International Courts*",2020,"journal-article","Journal of Political Philosophy","https://openalex.org/V81746323","https://doi.org/10.1111/jopp.12213","Andreas Follesdal",9,5
"1367","https://openalex.org/W2992614947","Capital Punishment and the Owl of Minerva",2019,"book-chapter",NA,NA,"https://doi.org/10.1007/978-3-030-22811-8_11","Vincent Chiao",9,2
"1368","https://openalex.org/W2971546370","What Makes Free Riding Wrongful? The Shared Preference View of Fair Play",2020,"journal-article","Journal of Political Philosophy","https://openalex.org/V81746323","https://doi.org/10.1111/jopp.12201","Isabella Trifan",9,0
"1369","https://openalex.org/W2968993807","The Character of the Principles of Criminal Law and Criminal Responsibility: Between the Philosophy of Law and Semiotic",2019,"journal-article","The Liverpool Law Review","https://openalex.org/V173564668","https://doi.org/10.1007/s10991-019-09226-y","Micha³ Peno",9,2
"1370","https://openalex.org/W2946539963","Between or Beyond Legal Orders",2019,"book-chapter",NA,NA,"https://doi.org/10.1017/9781108609654.004","Sanne Taekema",9,1
"1371","https://openalex.org/W2946328468","Inter-Legality and the Protection of the Marine Ecosystems",2019,"book-chapter",NA,NA,"https://doi.org/10.1017/9781108609654","Laura Pineschi",9,5
"1372","https://openalex.org/W2946016215","“Formats” of Law and Their Intertwining",2019,"book-chapter",NA,NA,"https://doi.org/10.1017/9781108609654.002","Gianluigi Palombella",9,0
"1373","https://openalex.org/W2913409160","Accommodating change",2016,"journal-article","Artificial Intelligence and Law","https://openalex.org/V96609033","https://doi.org/10.1007/s10506-016-9190-5","Latifa Al-Abdulkarim",9,8
"1374","https://openalex.org/W2908597467","Injustice and the right to punish",2019,"journal-article","Philosophy Compass","https://openalex.org/V34011028","https://doi.org/10.1111/phc3.12565","Göran Duus-Otterström",9,1
"1375","https://openalex.org/W2905453514","The morality of secession : Secessionist and antisecessionist arguments in the Catalan case",2016,"book-chapter",NA,NA,"https://doi.org/10.4324/9781315740584-4","Marc Sanjaume-Calvet",9,7
"1376","https://openalex.org/W2902321700","Sources and Validity",2018,"book-chapter","Law and philosophy library","https://openalex.org/V4210184901","https://doi.org/10.1007/978-3-319-77522-7_4","Mathieu Carpentier",9,0
"1377","https://openalex.org/W2901588800","The Institutionality Of Legal Validity",2020,"journal-article","Philosophy and Phenomenological Research","https://openalex.org/V204374153","https://doi.org/10.1111/phpr.12536","Kenneth M. Ehrenberg",9,0
"1378","https://openalex.org/W2895451191","Capabilities in a Just Society: A Theory of Navigational Agency",2021,"book",NA,NA,NA,"Rutger Claassen",9,7
"1379","https://openalex.org/W2801083764","The Crime of Aggression, Humanity, and the Soldier",2018,"book",NA,NA,NA,"Tom Dannenbaum",9,3
"1380","https://openalex.org/W2794302138","Legislated Rights: Securing Human Rights through Legislation",2018,"book",NA,NA,NA,"Grégoire Webber",9,3
"1381","https://openalex.org/W2581934330","Killing Innocent People",2018,"journal-article","Nous","https://openalex.org/V170801797","https://doi.org/10.1111/nous.12188","Tyler Doggett",9,1
"1382","https://openalex.org/W2564893322","The Social Reality of Law",2007,"posted-content","Social Science Research Network","https://openalex.org/V2751751161",NA,"Giovanni Tuzet",9,6
"1383","https://openalex.org/W2495641796","The Truth in Nationalism",2005,"book-chapter",NA,NA,"https://doi.org/10.1017/cbo9780511499265.006","Christopher Heath Wellman",9,0
"1384","https://openalex.org/W2460909981","A Theory of Secession: Political Coercion and Exploitation",2005,"book-chapter",NA,NA,"https://doi.org/10.1017/cbo9780511499265.007","Christopher Heath Wellman",9,0
"1385","https://openalex.org/W2328734301","Rescuing the New Natural Law Theory: From Absolute Values to a Theory of Autonomy",2012,"journal-article","Canadian Journal of Political Science","https://openalex.org/V195680251","https://doi.org/10.1017/s0008423912000406","Joshua D. Goldstein",9,2
"1386","https://openalex.org/W2307087181","A Theory of Secession: Valuing Self-Determination",2005,"book-chapter",NA,NA,"https://doi.org/10.1017/cbo9780511499265.004","Christopher Heath Wellman",9,0
"1387","https://openalex.org/W2265442407","Of Law, Virtue and Justice - An Introduction",2012,"posted-content","Social Science Research Network","https://openalex.org/V2751751161",NA,"Hock Lai Ho",9,0
"1388","https://openalex.org/W2158999639","Civil Disobedience and Civic Virtues",2010,"dissertation",NA,NA,NA,"Piero Moraro",9,0
"1389","https://openalex.org/W1879324811","Why the Law Matters to You: Citizenship, Agency, and Public Identity",2013,"book",NA,NA,NA,"Christoph Hanisch",9,1
"1390","https://openalex.org/W1587969082","EL LEGADO DE UNO DE LOS PRECURSORES DE LA DEMOCRACIA DELIBERATIVA",1999,"journal-article","Res Publica","https://openalex.org/V163937955","https://doi.org/10.5209/rev_rpub.1999.n3.45892","Agustín José Menéndez",9,1
"1391","https://openalex.org/W1572154320","The Criminal Law of the Free Society: A Philosophical Exploration of Overcriminalization and the Limits of the Criminal Law",2010,"dissertation",NA,NA,NA,"Alfonso L Donoso",9,1
"1392","https://openalex.org/W151997200","Justice: A matter of conviction or interpretation?",2012,"dissertation",NA,NA,NA,"Christopher David Kerr",9,0
"1393","https://openalex.org/W1271677168","The guardian of the constitution : Hans Kelsen and Carl Schmitt on the limits of constitutional law",2015,"monograph",NA,NA,"https://doi.org/10.1017/cbo9781316136256","Lars Vinx",9,39
"1394","https://openalex.org/W106249224","Interpretivism and the four principles approach to biomedical ethics : judicial decision making in cases with an inherently ethical content",2015,"dissertation",NA,NA,NA,"Clark Ashley Hobson",9,0
"1395","https://openalex.org/W90258150","The Incorporation Debate",2011,"book-chapter",NA,NA,"https://doi.org/10.1007/978-90-481-8960-1_10","Gerald J. Postema",10,0
"1396","https://openalex.org/W640683425","The Role of Emotions in Criminal Law Defences: Duress, Necessity and Lesser Evils",2011,"book",NA,NA,NA,"Eimear Spain",10,3
"1397","https://openalex.org/W598240946","Objectivity and the rule of law",2007,"book",NA,NA,NA,"Matthew H. Kramer",10,54
"1398","https://openalex.org/W54377142","Reservations to Human Rights Treaties and the Diversity Paradigm: Examining Islamic Reservations",2011,"dissertation",NA,NA,NA,"Ahmed Ali Sawad",10,2
"1399","https://openalex.org/W3212264664","Regulatory Enforcement and the Criminal Law",2022,"book-chapter",NA,NA,"https://doi.org/10.1007/978-3-030-89250-0_3","Mark Wright",10,0
"1400","https://openalex.org/W3204032181","The Rule of the Present, not the Past",2021,"journal-article","Jus cogens","https://openalex.org/V4210181317","https://doi.org/10.1007/s42439-021-00045-2","Franco Peirone",10,0
"1401","https://openalex.org/W3203129559","The Policy of Evidence",2021,"journal-article","Theoria","https://openalex.org/V162880254","https://doi.org/10.1111/theo.12346","Giovanni Tuzet",10,0
"1402","https://openalex.org/W3181450251","Moral rights without balancing",2021,"journal-article","Philosophical Studies","https://openalex.org/V147022693","https://doi.org/10.1007/s11098-021-01670-9","Ariel Zylberman",10,0
"1403","https://openalex.org/W3157450508","The Social Practice Account",2019,"book-chapter",NA,NA,"https://doi.org/10.1017/9781108566216.004","Stefano Bertea",10,0
"1404","https://openalex.org/W3130718662","The Law Multiple: Judgment and Knowledge in Practice",2021,"monograph",NA,NA,"https://doi.org/10.1017/9781108859981","Irene van Oorschot",10,3
"1405","https://openalex.org/W3116211103","Law’s Virtual Empires: Game Analogies and the Concept of Law",2021,"journal-article","Social Science Research Network","https://openalex.org/V2751751161","https://doi.org/10.1007/978-3-030-78803-2_15","Jason Allen",10,0
"1406","https://openalex.org/W2988854150","Aristotle and Law: The Politics of Nomos",2019,"book",NA,NA,NA,"George Duke",10,1
"1407","https://openalex.org/W2946710540","International Courts As Inter-Legality Hubs",2019,"book-chapter","Social Science Research Network","https://openalex.org/V2751751161","https://doi.org/10.1017/9781108609654.014","Yuval Shany",10,0
"1408","https://openalex.org/W2946588354","Introduction: Situating Inter-Legality",2019,NA,NA,NA,NA,"Jan Klabbers",10,0
"1409","https://openalex.org/W2946581515","Judging Inter-Legality",2019,NA,NA,NA,NA,"Jan Klabbers",10,1
"1410","https://openalex.org/W2946156607","Trade and Inter-Legality",2019,"book-chapter",NA,NA,"https://doi.org/10.1017/9781108609654.007","Antonello Tancredi",10,0
"1411","https://openalex.org/W2945962793","Theory, Realities, and Promises of Inter-Legality",2019,"book-chapter",NA,NA,"https://doi.org/10.1017/9781108609654.016","Gianluigi Palombella",10,2
"1412","https://openalex.org/W2945943535","Inter-Legality and Criminal Law",2019,"book-chapter",NA,NA,"https://doi.org/10.1017/9781108609654.011","Alberto Di Martino",10,0
"1413","https://openalex.org/W2945929894","Global Law as Intercontextuality and as Interlegality",2019,"book-chapter","Social Science Research Network","https://openalex.org/V2751751161","https://doi.org/10.1017/9781108609654.013","Poul F. Kjaer",10,1
"1414","https://openalex.org/W2945725154","Summum Ius , Summa Iniuria",2019,"book-chapter",NA,NA,"https://doi.org/10.1017/9781108609654.003","Friedrich Kratochwil",10,0
"1415","https://openalex.org/W2945614029","Inter-Legality – Citizenship – Inter-Citizenship",2019,"book-chapter",NA,NA,"https://doi.org/10.1017/9781108609654.006","Dimitry Kochenov",10,0
"1416","https://openalex.org/W2945404577","Shaping Inter-Legality: The Role of Administrative Law Techniques and Their Implications",2019,"book-chapter",NA,NA,"https://doi.org/10.1017/9781108609654.012","Edoardo Chiti",10,0
"1417","https://openalex.org/W2945354130","Managing Inter-Legality - Conceptualizing The European Union's Interactions With International Investment Law",2019,"book-chapter",NA,NA,"https://doi.org/10.1017/9781108609654.009","Panos Koutrakos",10,0
"1418","https://openalex.org/W2945018546","The Perils of Complacency",2019,"book-chapter",NA,NA,"https://doi.org/10.1017/9781108609654.010","Andras Sajo",10,0
"1419","https://openalex.org/W2944967790","Why and What (State) Jurisdiction",2019,"book-chapter",NA,NA,"https://doi.org/10.1017/9781108609654.005","Samantha Besson",10,1
"1420","https://openalex.org/W2900685082","Law as Fact and Norm. Georg Jellinek and the Dual Nature of Law",2019,"book-chapter","Social Science Research Network","https://openalex.org/V2751751161","https://doi.org/10.1007/978-3-030-18929-7_4","Matthias Klatt",10,4
"1421","https://openalex.org/W2900008029","The Principles-Theory Variant of Proportionality",2018,"book-chapter","Ius gentium","https://openalex.org/V4210185638","https://doi.org/10.1007/978-3-030-02263-1_3","Joao Andrade Neto",10,0
"1422","https://openalex.org/W2884315142","Punishment and Bad Upbringing",2018,"journal-article","Criminal Justice Ethics","https://openalex.org/V78048965","https://doi.org/10.1080/0731129x.2018.1498663","Peter Chau",10,0
"1423","https://openalex.org/W2806387889","Why States Have No Right to Privacy, but May Be Entitled to Secrecy",2020,"journal-article","Critical Review of International Social and Political Philosophy","https://openalex.org/V61740895","https://doi.org/10.1080/13698230.2018.1482097","Dorota Mokrosinska",10,4
"1424","https://openalex.org/W2765978411","Unlocking legal validity. Some remarks on the artificial ontology of law",2018,"book-chapter","Social Science Research Network","https://openalex.org/V2751751161","https://doi.org/10.1007/978-3-319-77522-7_5","Paolo Sandro",10,1
"1425","https://openalex.org/W2485776015","The Decline of Mercy in Public Life",2014,"book",NA,NA,NA,"Alex Tuckness",10,2
"1426","https://openalex.org/W2476710449","A Theory of Secession",2005,"book",NA,NA,NA,"Christopher Heath Wellman",10,26
"1427","https://openalex.org/W2407685870","Feminist Perspectives on Rape",2009,"journal-article","Stanford Encyclopedia of Philosophy","https://openalex.org/V2737990715",NA,"Rebecca Whisnant",10,12
"1428","https://openalex.org/W2183057427","TESIS DOCTORAL La idea de corrección en el derecho",2013,NA,NA,NA,NA,"Flavia Carbonell Bellolio",10,0
"1429","https://openalex.org/W2178449955","Digital technologies and artificial intelligence's present and foreseeable impact on lawyering, judging, policing and law enforcement",2017,"journal-article","Ai & Society","https://openalex.org/V145445665","https://doi.org/10.1007/s00146-015-0596-5","Ephraim Nissan",10,NA
