"","id","display_name","publication_year","type","journal","journal_id","doi","first_author"
"7621","https://openalex.org/W3176043525","Restriction of Private Ownership on Cultural-historical Property based on the Public Interest in Iranian Law",2021,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-021-09850-w","Babak Golmohamadi"
"7622","https://openalex.org/W3175003301","In the Region of Middle Axioms: Judicial Dialogue as Wide Reflective Equilibrium and Mid-level Principles",2021,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-021-09409-7","Josep Joan Moreso"
"7623","https://openalex.org/W3180337030","Negligence and Culpability: Reflections on Alexander and Ferzan",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09583-8","Mitchell N. Berman"
"7624","https://openalex.org/W3175120137","The Opacity of Law: On the Hidden Impact of Experts’ Opinion on Legal Decision-making",2021,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-021-09408-8","Damiano Canale"
"7625","https://openalex.org/W3178660396","Towards Descriptive Adequacy of Cyberbullying: Interdisciplinary Studies on Features, Cases and Legislative Concerns of Cyberbullying.",2021,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-021-09856-4","Youping Xu"
"7626","https://openalex.org/W3121886542","Immigration and Equal Ownership of the Earth",2017,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/raju.12151","Kieran Oberman"
"7627","https://openalex.org/W3178579146","Politicizing COVID-19 Vaccines in the Press: A Critical Discourse Analysis.",2021,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-021-09857-3","Ali Haif Abbas"
"7628","https://openalex.org/W3162692630","Peoples, principles, and finality",2021,"journal-article","The American Journal of Jurisprudence","https://openalex.org/V2735326605","https://doi.org/10.1093/ajj/auab009","Nicholas W. Barber"
"7629","https://openalex.org/W3176822700","Echoes of the Ius Commune",2021,"journal-article","The American Journal of Jurisprudence","https://openalex.org/V2735326605","https://doi.org/10.1093/ajj/auab005","Adrian Vermeule"
"7630","https://openalex.org/W3146216663","Deflating Parental Rights",2021,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-021-09406-w","James G. Dwyer"
"7631","https://openalex.org/W3126612703","Is There Moral Magic in the Word “Right”? Cruft on Rights and the Elusive “Deontically Infused Good”: A Discussion of Rowan Cruft, Human Rights, Ownership, and the Individual. Oxford: Oxford University Press, 2019, pp. 304, $ 70.00",2021,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-020-09402-6","Giulio Fornaroli"
"7632","https://openalex.org/W3185021928","Risk Imposition and Liability to Defensive Harm",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09588-3","Helen Frowe"
"7633","https://openalex.org/W3185295882","Correction to: Response Retributivism: Defending The Duty To Punish",2021,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-021-09416-8","Leora Dahan Katz"
"7634","https://openalex.org/W3184567416","Remorse, Dialogue, and Sentencing",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09599-0","Richard L. Lippke"
"7635","https://openalex.org/W3183628763","Official Misrepresentations of the Law and Fairness",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09596-3","Matthew Babb"
"7636","https://openalex.org/W3184900447","We are More Than our Executive Functions: on the Emotional and Situational Aspects of Criminal Responsibility and Punishment",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09594-5","Federica Coppola"
"7637","https://openalex.org/W3184180255","Review of Alexander Brown and Adriana Sinclair, The Politics of Hate Speech Laws (New York: Routledge, 2019)",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09597-2","Sebastien Bishop"
"7638","https://openalex.org/W3184833772","Harming, Rescuing and the Necessity Constraint on Defensive Force",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09590-9","Cécile Fabre"
"7639","https://openalex.org/W3183602079","Between Punishment and Care: Autonomous Offenders Who Commit Crimes Under the Influence of Mental Disorder",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09595-4","Thomas Hartvigsson"
"7640","https://openalex.org/W3186296026","Civil Disobedience in Times of Pandemic: Clarifying Rights and Duties.",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09592-7","Yoann Della Croce"
"7641","https://openalex.org/W3158244511","Machiavellian Apparatus of Cyberbullying: Its Triggers Igniting Fury With Legal Impacts",2021,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-021-09841-x","Anne Wagner"
"7642","https://openalex.org/W3136893203","Jurilinguistique comparée: Essai de caractérisation d'une discipline multidimensionnelle",2021,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-021-09825-x","Heikki E. S. Mattila"
"7643","https://openalex.org/W3161245869","Peeter Selg and Andreas Ventsel: Introducing Relational Political Analysis—Political Semiotics as a Theory and Method: Palgrave MacMillan, London, 2020",2021,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-021-09849-3","Farid Samir Benavides-Vanegas"
"7644","https://openalex.org/W3094521074","La terminologie juridique.",2021,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-020-09794-7","Pierre Lerat"
"7645","https://openalex.org/W3184211868","The Law and Emojis: Emoji Forensics",2021,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-021-09854-6","Marcel Danesi"
"7646","https://openalex.org/W3092791216","From Flaming to Incited Crime: Recognising Cyberbullying on Chinese WeChat Account",2021,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-020-09790-x","Shaomin Zhang"
"7647","https://openalex.org/W3042205273","The Invisible Aggressive Fist: Features of Cyberbullying Language in China",2021,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-020-09746-1","Youping Xu"
"7648","https://openalex.org/W3042086175","Cyberbullying in Polish Debate on the Bia³owie¿a National Forest",2021,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-020-09750-5","Aleksandra Matulewska"
"7649","https://openalex.org/W3081067074","""You are in Trouble!"": A Discursive Psychological Analysis of Threatening Language in Chinese Cellphone Fraud Interactions.",2021,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-020-09765-y","Jinshi Chen"
"7650","https://openalex.org/W3029562302","Intellectual Property Tools in Safeguarding Intangible Cultural Heritage: A Chinese Perspective",2021,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-020-09732-7","Le Cheng"
"7651","https://openalex.org/W3190604710","Defensive Liability: A Matter of Rights Enforcement, not Distributive Justice",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09591-8","Susanne Burri"
"7652","https://openalex.org/W3192323584","The Objective(s) of Responsible Brains",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09601-9","Douglas Husak"
"7653","https://openalex.org/W3207039594","Omar Farahat, The Foundation of Norms in Islamic Jurisprudence and Theology, Cambridge University Press, Cambridge, 2019, 247 S., ISBN 9781108701471.",2021,"journal-article","Der Islam","https://openalex.org/V76898383","https://doi.org/10.1515/islam-2021-0036","Mouez Khalfaoui"
"7654","https://openalex.org/W3187910495","Author’s Reply: Negligence and Normative Import",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09602-8","Katrina Sifferd"
"7655","https://openalex.org/W3188049240","Correction to: What is it to Apply the Law?",2021,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-021-09420-y","Luís Duarte d’Almeida"
"7656","https://openalex.org/W3187763919","Piero Moraro, Civil Disobedience: A Philosophical Overview",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09598-1","William Smith"
"7657","https://openalex.org/W3187323579","Overcoming Judicial Supremacy through Constitutional Amendment: Some Critical Reflections*",2021,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/raju.12313","Mariano C. Melero de la Torre"
"7658","https://openalex.org/W3191809608","European Values: Solidarity*",2021,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/raju.12310","Philippe Van Parijs"
"7659","https://openalex.org/W3191261748","Access to Justice: Dynamic, Foundational, and Generative",2021,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/raju.12309","Gianluigi Palombella"
"7660","https://openalex.org/W3187670466","Uncommon Legislative Attitudes: Why a Theory of Legislative Intent Needs Nontrivial Aggregation",2021,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/raju.12312","David Tan"
"7661","https://openalex.org/W3192380393","What Is Left of European Citizenship",2021,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/raju.12311","Justine Lacroix"
"7662","https://openalex.org/W4205922345","Introduction",2021,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-021-09419-5","Antony Duff"
"7663","https://openalex.org/W3193665830","Review of A du Bois-Pedain and A Bottoms, eds., Penal Censure: Engagements Within and Beyond Desert Theory: Studies in Penal Theory and Penal Ethics. Oxford: Hart (2019) 328 pp",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09604-6","Gabrielle Watson"
"7664","https://openalex.org/W3193317777","Picking on the Weak and Vulnerable: A Review of Zachary Hoskins, Beyond Punishment? A Normative Account of the Collateral Legal Consequences of Conviction (2019)",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09605-5","Eric J. Miller"
"7665","https://openalex.org/W3196795856","Coercion in Social Accounts of Law: Can Coerciveness Undermine Legality?",2021,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-020-09395-2","Jean Thomas"
"7666","https://openalex.org/W3193301653","The Efficacy of the Integrative Model Proposed by Prieto Ramos (2014) in Surmounting Terminological Problems of Arabic-English Legal Translation",2021,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-021-09863-5","Rafat Y. Alwazna"
"7667","https://openalex.org/W3198389983","Is Executive Function The Universal Acid",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09607-3","Stephen J. Morse"
"7668","https://openalex.org/W3198061571","Retributivism and Over-Punishment",2021,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-021-09422-w","Douglas Husak"
"7669","https://openalex.org/W3197214911","Morality and Institutional Detail in the Law of Torts: Reflections on Goldberg’s and Zipursky’s Recognizing Wrongs",2021,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-021-09417-7","Tom Dougherty"
"7670","https://openalex.org/W3199252176","Regulations Matter: Epistemic Monopoly, Domination, Patents, and the Public Interest",2021,"journal-article","Philosophy & Technology","https://openalex.org/V23735784","https://doi.org/10.1007/s13347-021-00467-2","Zahra Meghani"
"7671","https://openalex.org/W3198991017","Joseph Raz’s Service Conception and the Limits of Knowability",2021,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/raju.12326","Adriana Placani"
"7672","https://openalex.org/W2131738363","The Legal Efficacy of taqiyya Acts in Imami Jurisprudence: 'Ali al-Karaki ’s al-Risala fi l-taqiyya",2013,"journal-article","Al-qantara","https://openalex.org/V170652729","https://doi.org/10.3989/alqantara.2013.015","Robert Gleave"
"7673","https://openalex.org/W3199360120","Eugenio Bulygin (1931–2021): The Wonderful Russian",2021,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/raju.12325","Josep Joan Moreso"
"7674","https://openalex.org/W3200872334","Dealing with Criminal Behavior: the Inaccuracy of the Quarantine Analogy.",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09608-2","Sergei Levin"
"7675","https://openalex.org/W3200785942","Correction to: The Opacity of Law: On the Hidden Impact of Experts’ Opinion on Legal Decision-Making",2021,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-021-09426-6","Damiano Canale"
"7676","https://openalex.org/W3198948940","Worldmaking, Legal Education, and the Saga Comic Book Series.",2021,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-021-09864-4","Guilherme Vasconcelos Vilaça"
"7677","https://openalex.org/W3202695328","After the Gavel Falls: Rethinking the Relationship Between Sentencing and Prison Functions",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09610-8","Netanel Dagan"
"7678","https://openalex.org/W3202398437","Punishment Theory, Mass Incarceration, and the Overdetermination of Racialized Justice",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09618-0","Matthew C. Altman"
"7679","https://openalex.org/W3195948983","Michael Tonry, ed., One-Eyed and Toothless Miscreants (Oxford: Oxford University Press, 2020) ix + 249 pp",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09606-4","Chad Flanders"
"7680","https://openalex.org/W3161286892","Review of Free Speech in the Digital Age Eds. Susan J. Brison and Katharine Gelber",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09581-w","Gregory Whitfield"
"7681","https://openalex.org/W3160496084","The End of Liberty.",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09568-7","Adam J. Kolber"
"7682","https://openalex.org/W3154464648","Punishment, Proportionality, and Aggregation",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09570-z","Kimberly Kessler Ferzan"
"7683","https://openalex.org/W3162395563","Review of Alexander Sarch’s Criminally Ignorant",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09582-9","Craig K. Agule"
"7684","https://openalex.org/W3160776631","Review of David Boonin, Beyond Roe: Why Abortion Should be Legal Even if the Fetus is a Person (Oxford University Press, 2019)",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09580-x","Kate Greasley"
"7685","https://openalex.org/W3132566832","Proportionality’s Function",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09564-x","Larry Alexander"
"7686","https://openalex.org/W3155609309","The Ethical Implications of Proportioning Punishment to Deontological Desert",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09569-6","Heidi M. Hurd"
"7687","https://openalex.org/W3154881218","Do Offenders Deserve Proportionate Punishments",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09571-y","Göran Duus-Otterström"
"7688","https://openalex.org/W3161283658","Retributivism and the (Lack of) Justification of Proportionality",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09579-4","Jesper Ryberg"
"7689","https://openalex.org/W3158713423","Mala Prohibita and Proportionality",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09576-7","Youngjae Lee"
"7690","https://openalex.org/W3122896663","Proportionality in Personal Life",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09562-z","Douglas Husak"
"7691","https://openalex.org/W3170815297","Proportionality’s Lower Bound",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09577-6","James Manwaring"
"7692","https://openalex.org/W3183590381","Proportionality, Constraint, and Culpability",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09589-2","Mitchell N. Berman"
"7693","https://openalex.org/W3204375668","Lowering the Boom: A Brief for Penal Leniency",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09609-1","Benjamin S. Yost"
"7694","https://openalex.org/W3207344875","Criminal Responsibility and Fair Moral Opportunity",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09621-5","Benjamin Ewing"
"7695","https://openalex.org/W3204640324","The Idea of Small Justice",2021,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/raju.12324","Jonathan Crowe"
"7696","https://openalex.org/W3204710384","Janus-Faced Coherentism and the Forgotten Role of Formal Principles",2021,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/raju.12328","Rodrigo Camarena González"
"7697","https://openalex.org/W3204486853","In Defense of the Standard Picture: The Basic Challenge",2021,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/raju.12323","Larry Alexander"
"7698","https://openalex.org/W3198991017","Joseph Raz’s Service Conception and the Limits of Knowability",2021,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/raju.12326","Adriana Placani"
"7699","https://openalex.org/W3199360120","Eugenio Bulygin (1931–2021): The Wonderful Russian",2021,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/raju.12325","Josep Joan Moreso"
"7700","https://openalex.org/W3202394032","Constitutive Rules: The Symbolization Account",2021,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/raju.12327","Marco Brigaglia"
"7701","https://openalex.org/W3186060882","Against Public Reason’s Alleged Self-Defeat",2021,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-021-09418-6","Andrei Bespalov"
"7702","https://openalex.org/W3190037604","Delegation and the Continuity Thesis",2021,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-021-09410-0","Andrew S. Gold"
"7703","https://openalex.org/W3208568760","Blameworthiness and the Outcomes of One’s Actions",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09620-6","Ambrose Y. K. Lee"
"7704","https://openalex.org/W3197123694","Corpus Linguistics in Legal Discourse",2021,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-021-09860-8","Stanis³aw GoŸdŸ-Roszkowski"
"7705","https://openalex.org/W3182266684","The Multiplicity of Third Space of Communication in Law",2021,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-021-09855-5","Aleksandra Matulewska"
"7706","https://openalex.org/W4206421886","On Blame and Punishment: Self-blame, Other-Blame, and Normative Negligence",2022,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-021-09436-4","Alec D. Walen"
"7707","https://openalex.org/W3159599615","French book review: Damien Gimenez: La question de la liberté",2021,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-021-09827-9","Arnaud Paturet"
"7708","https://openalex.org/W3209529159","Legilinguistic Features of a Semantic Field: COVID-19 in Written News/Media in Hebrew and Arabic",2021,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-021-09859-1","Judith Rosenhouse"
"7709","https://openalex.org/W3214220591","Investigation of Freedom Stemma in the Constitution of the Islamic Republic of Iran: A Genealogy Viewpoint",2021,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-021-09871-5","Adel Sheibani"
"7710","https://openalex.org/W3211564765","Correction to: The Influence of Latinisms on the Quality of the Judgments of Polish Courts",2021,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-021-09873-3","Joanna Kowalczyk"
"7711","https://openalex.org/W3213486869","Courtroom Strong Remarks: A Case Study of the Impact Statements from Survivors and Victims’ Families of the Christchurch Mosque Attacks",2021,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-021-09872-4","Ahmad S. Haider"
"7712","https://openalex.org/W3212470395","The Sociability Argument for the Burqa Ban: A Qualified Defence.",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09622-4","Bouke de Vries"
"7713","https://openalex.org/W3212638273","Stranger Danger: Social Distancing, the Bubble, and the War on Space in Times of Covid-19.",2021,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-021-09865-3","Sarah Marusek"
"7714","https://openalex.org/W3212358159","Warning, or Manipulating in Pandemic Times? A Critical and Contrastive Analysis of Official Discourse Through the English and Spanish News.",2021,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-021-09869-z","María Ángeles Orts"
"7715","https://openalex.org/W3213891036","The Journey to Comprehensibility: Court Forms as the First Barrier to Accessing Justice.",2021,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-021-09870-6","Tatiana Tkacukova"
"7716","https://openalex.org/W3215369436","The Natural Meaning of Crime and Punishment: Denying and Affirming Freedom",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09624-2","David Chelsom Vogt"
"7717","https://openalex.org/W3217538473","What's Really Wrong with Fining Crimes? On the Hard Treatment of Criminal Monetary Fines.",2021,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-021-09623-3","Ivó Coca-Vila"
"7718","https://openalex.org/W3217187881","Dissent-Sensitive Permissions",2021,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-021-09428-4","Kimberly Kessler Ferzan"
"7719","https://openalex.org/W3158876930","Mechanical Jurisprudence and Domain Distortion: How Predictive Algorithms Warp the Law",2021,"journal-article","Philosophy of Science","https://openalex.org/V147691735","https://doi.org/10.1086/715512","Dasha Pruss"
"7720","https://openalex.org/W4205363304","Proportionality and Its Discontents",2021,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-021-09423-9","Vincent Chiao"
"7721","https://openalex.org/W3212327035","The experimental philosophy of law: New ways, old questions, and how not to get lost",2021,"journal-article","Philosophy Compass","https://openalex.org/V34011028","https://doi.org/10.1111/phc3.12791","Karolina Magdalena Prochownik"
"7722","https://openalex.org/W4200531261","Intentional and Unintentional Discrimination: What Are They and What Makes Them Morally Different",2021,"journal-article","Journal of Moral Philosophy","https://openalex.org/V96509893","https://doi.org/10.1163/17455243-20213430","Rona Dinur"
"7723","https://openalex.org/W3202309894","The Role of the Common in Cognitive Prosperity: Our Command of the Unspeakable and Unwriteable",2021,"journal-article","Logica Universalis","https://openalex.org/V120609085","https://doi.org/10.1007/s11787-021-00289-y","John Woods"
"7724","https://openalex.org/W3206892827","Rethinking the wrong of rape 1",2021,"journal-article","Philosophical Issues","https://openalex.org/V171323035","https://doi.org/10.1111/phis.12202","Karyn L. Freedman"
"7725","https://openalex.org/W4205239807","Between Justice and Money: How the Covid-19 Crisis was used to De-Differentiate Legality in Ecuador",2022,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-021-09877-z","Katiuska King"
"7726","https://openalex.org/W4205288742","COVID-19 Pandemic-Related Arguments in Polish Civil Litigation",2022,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-021-09875-1","Anna Piszcz"
"7727","https://openalex.org/W4205637562","Of Semiotics, the Marginalised and Laws During the Lockdown in India.",2022,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-021-09878-y","Manwendra K. Tiwari"
"7728","https://openalex.org/W4206723208","The ‘Spaghettification’ of Performativity Across Cultural Boundaries: The Trans-culturality/Trans-Spatiality of Digital Communication As an Event Horizon for Speech Acts",2022,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-021-09880-4","Mario Ricca"
"7729","https://openalex.org/W4205607719","Revisiting the “But Everybody Does That!” Defense",2022,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-021-09425-7","Gideon Yaffe"
"7730","https://openalex.org/W4205348507","The Enduring Pertinence of the Basic Principle of Retribution<U+2606>",2022,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/raju.12330","Vincent Geeraets"
"7731","https://openalex.org/W4205146306","Penetration of COVID-19 Related Terminology into Legal, Medical, and Journalistic Discourses.",2022,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-021-09881-3","Paula Trzaskawka"
"7732","https://openalex.org/W3215415561","Correction to: Bernard, Sylvain, Michel Farge (edd.): Les mutations contemporaines du droit de la famille",2021,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-021-09862-6","Paulina Mazurkiewicz"
"7733","https://openalex.org/W3212900599","Margarete Durr: La pertinence en traduction juridique: Un regard franco-allemand, coll. «Kontraste/Contrastes 4», Peter Lang, Berlin, 2020, 438 p, DOI 10.3726/b17142",2021,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-021-09866-2","Ksenia Ga³uskina"
"7734","https://openalex.org/W3209761057","The Limits of Law: Introducing a Rarely Frequented Topos",2021,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-021-09867-1","José Manuel Aroso Linhares"
"7735","https://openalex.org/W3208306089","The Limits of Law: Foreword",2021,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-021-09868-0","J. M. Aroso Linhares"
"7736","https://openalex.org/W3131230793","Reasonableness of Limits, Reasonableness as Limit (in Legal Interpretation)",2021,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-021-09820-2","Maurizio Manzin"
"7737","https://openalex.org/W3089280723","Entre Guerre et Paix, Violence et Amour, Enfer et Paradis, le Droit",2020,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-020-09775-w","François Ost"
"7738","https://openalex.org/W3037768585","End of Secular City Limits? On Law’s Religious Neutrality in the City",2020,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-020-09742-5","Melisa Liana Vazquez"
"7739","https://openalex.org/W3158943606","New (Post-?) Textualities and the Autonomy Claim: Rethinking Law’s Quest for Normative Convergence in Dialogue with Law and Aesthetics’ Heterodoxy",2021,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-021-09844-8","Brisa Paim Duarte"
