X.2,X.1,item,id,display_name,ror,country_code,type,X,group
1620,3983,https://openalex.org/W2158826902,https://openalex.org/I54009628,University of Bayreuth,https://ror.org/0234wmv40,DE,education,3477,NA
1621,3984,https://openalex.org/W1986774503,https://openalex.org/I159176309,Universität Hamburg,https://ror.org/00g30e956,DE,education,3478,NA
1622,3985,https://openalex.org/W2032972562,https://openalex.org/I136199984,Harvard University,https://ror.org/03vek6s52,US,education,3479,NA
1623,3986,https://openalex.org/W2166599017,https://openalex.org/I40347166,University of Chicago,https://ror.org/024mw5h28,US,education,3480,NA
1624,3987,https://openalex.org/W2154286082,https://openalex.org/I212119943,University of Victoria,https://ror.org/04s5mat29,CA,education,3481,NA
1625,3988,https://openalex.org/W2013856339,NA,Norway,NA,NA,NA,3482,NA
1626,3989,https://openalex.org/W2017658191,https://openalex.org/I114090438,Goethe University Frankfurt,https://ror.org/04cvxnb49,DE,education,3483,NA
1627,3990,https://openalex.org/W1973124378,https://openalex.org/I114090438,Goethe University Frankfurt,https://ror.org/04cvxnb49,DE,education,3484,NA
1628,3991,https://openalex.org/W2120104400,NA,"QUT Faculty of Law, School of Justice Studies, Queensland, Australia,",NA,NA,NA,3485,NA
1630,3993,https://openalex.org/W2047473374,https://openalex.org/I75951250,Freie Universität Berlin,https://ror.org/046ak2485,DE,education,3487,NA
1631,3995,https://openalex.org/W2110062637,https://openalex.org/I887064364,University of Amsterdam,https://ror.org/04dkp9463,NL,education,3489,NA
1632,3996,https://openalex.org/W2034276459,https://openalex.org/I107639228,University of Notre Dame,https://ror.org/00mkhxb43,US,education,3490,NA
1633,3997,https://openalex.org/W2140367505,https://openalex.org/I204722609,Queen's University,https://ror.org/02y72wh86,CA,education,3491,NA
1634,3998,https://openalex.org/W2140367505,https://openalex.org/I79238269,University of Seville,https://ror.org/03yxnpp24,ES,education,3492,NA
1635,3999,https://openalex.org/W2086832637,https://openalex.org/I124055696,University of Copenhagen,https://ror.org/035b05819,DK,education,3493,NA
1636,4000,https://openalex.org/W2086832637,https://openalex.org/I185852735,University of Central Lancashire,https://ror.org/010jbqd54,GB,education,3494,NA
1637,4003,https://openalex.org/W2001948601,https://openalex.org/I15766117,University of Graz,https://ror.org/01faaaf77,AT,education,3497,NA
1638,4005,https://openalex.org/W2495274172,NA,Institut de l'Ouest : Droit et Europe,NA,NA,NA,3499,NA
1639,4006,https://openalex.org/W2043820439,NA,a. Numbers and letters correspond to the affiliation list. Click to expose these in author workspace,NA,NA,NA,3500,NA
1640,4007,https://openalex.org/W2167888103,NA,"Centre européen de recherche sur le droit des accidents collectifs et des catastrophes, IUT de Colmar, département carrières juridiques, 34, rue du Grillenbreit, BP 50568, 68008 Colmar cedex, France",NA,NA,NA,3501,NA
1641,4008,https://openalex.org/W2061027899,NA,"Service de médecine légale, CHU, Angers, France",NA,NA,NA,3502,NA
1644,4014,https://openalex.org/W2030308723,https://openalex.org/I32907511,Fairleigh Dickinson University,https://ror.org/04wkzvc75,US,education,3508,NA
1645,4015,https://openalex.org/W2030308723,https://openalex.org/I79576946,University of Pennsylvania,https://ror.org/00b30xv10,US,education,3509,NA
1646,4016,https://openalex.org/W2030308723,https://openalex.org/I92507152,John Jay College of Criminal Justice,https://ror.org/01p9rc392,US,education,3510,NA
1648,4019,https://openalex.org/W2079495434,https://openalex.org/I24603500,University of Massachusetts Amherst,https://ror.org/0072zz521,US,education,3513,NA
1649,4023,https://openalex.org/W2074119076,https://openalex.org/I921990950,University of Colorado Denver,https://ror.org/02hh7en24,US,education,3517,NA
1650,4026,https://openalex.org/W2111144500,NA,Public Health Law Program (PHLP).,NA,NA,NA,3520,NA
1656,4036,https://openalex.org/W2048964769,https://openalex.org/I43267033,Quinnipiac University,https://ror.org/00mpz5a50,US,education,3530,NA
1657,4037,https://openalex.org/W3124570759,https://openalex.org/I84392919,Temple University,https://ror.org/00kx1jb78,US,education,3531,NA
1658,4038,https://openalex.org/W3124570759,https://openalex.org/I224982915,Georgetown University Law Center,NA,US,NA,3532,NA
1660,4040,https://openalex.org/W3124570759,https://openalex.org/I75929689,University of Connecticut Health Center,https://ror.org/02kzs4y22,US,healthcare,3534,NA
1661,4041,https://openalex.org/W2095219463,https://openalex.org/I102322142,"Rutgers, The State University of New Jersey",https://ror.org/05vt9qd57,US,education,3535,NA
1662,4048,https://openalex.org/W2125144133,https://openalex.org/I45129253,University College London,https://ror.org/02jx3x895,GB,education,3542,NA
1663,4051,https://openalex.org/W2021373778,https://openalex.org/I79576946,University of Pennsylvania,https://ror.org/00b30xv10,US,education,3545,NA
1664,4053,https://openalex.org/W2028002726,https://openalex.org/I116545467,University of Mary,https://ror.org/055f0jp24,US,education,3547,NA
1665,4055,https://openalex.org/W2037090704,https://openalex.org/I241749,University of Cambridge,https://ror.org/013meh722,GB,education,3549,NA
1666,4057,https://openalex.org/W2011477431,https://openalex.org/I67415387,Lancaster University,https://ror.org/04f2nsd36,GB,education,3551,NA
1667,4059,https://openalex.org/W2111875254,https://openalex.org/I180923762,University of Cologne,https://ror.org/00rcxh774,DE,education,3553,NA
1668,4060,https://openalex.org/W1815634573,https://openalex.org/I118347636,Australian National University,https://ror.org/019wvm592,AU,education,3554,NA
1670,4062,https://openalex.org/W1904742668,https://openalex.org/I86519309,The University of Texas at Austin,https://ror.org/00hj54h04,US,education,3556,NA
1671,4063,https://openalex.org/W2079433155,NA,"School of Law, Law",NA,NA,NA,3557,NA
1673,4065,https://openalex.org/W1972414174,NA,School of Law,NA,NA,NA,3559,NA
1675,4067,https://openalex.org/W3125835236,https://openalex.org/I192455969,York University,https://ror.org/05fq50484,CA,education,3561,NA
1676,4069,https://openalex.org/W1979315289,https://openalex.org/I129604602,University of Sydney,https://ror.org/0384j8v12,AU,education,3563,NA
1677,4074,https://openalex.org/W2062357337,https://openalex.org/I99464096,KU Leuven,https://ror.org/05f950310,BE,education,3568,NA
1678,4076,https://openalex.org/W2152119481,https://openalex.org/I205783295,Cornell University,https://ror.org/05bnh6r87,US,education,3570,NA
1679,4078,https://openalex.org/W2143338628,https://openalex.org/I154425047,University of Alberta,https://ror.org/0160cpw27,CA,education,3572,NA
1680,4079,https://openalex.org/W2000975901,NA,Law Commission for England and Wales,NA,NA,NA,3573,NA
1681,4080,https://openalex.org/W3187480998,https://openalex.org/I592451,Indiana University,https://ror.org/01kg8sb98,US,education,3574,NA
1682,4082,https://openalex.org/W1992198946,https://openalex.org/I13469542,Vrije Universiteit Brussel,https://ror.org/006e5kg04,BE,education,3576,NA
1683,4083,https://openalex.org/W1992198946,https://openalex.org/I913958620,Erasmus University Rotterdam,https://ror.org/057w15z03,NL,education,3577,NA
1684,4086,https://openalex.org/W1982518270,https://openalex.org/I904495901,Ruhr University Bochum,https://ror.org/04tsk2644,DE,education,3580,NA
1685,4088,https://openalex.org/W2017087677,https://openalex.org/I12093191,University of Stirling,https://ror.org/045wgfr59,GB,education,3582,NA
1686,4090,https://openalex.org/W1995036222,https://openalex.org/I183935753,King's College London,https://ror.org/0220mzb33,GB,education,3584,NA
1687,4091,https://openalex.org/W3188813614,https://openalex.org/I95457486,"University of California, Berkeley",https://ror.org/01an7q238,US,education,3585,NA
1688,4093,https://openalex.org/W2159817956,https://openalex.org/I79619799,University of Birmingham,https://ror.org/03angcq70,GB,education,3587,NA
1689,4095,https://openalex.org/W1991616194,https://openalex.org/I909854389,London School of Economics and Political Science,https://ror.org/0090zs177,GB,education,3589,NA
1690,4096,https://openalex.org/W3121380204,https://openalex.org/I592451,Indiana University,https://ror.org/01kg8sb98,US,education,3590,NA
1691,4099,https://openalex.org/W1982905058,https://openalex.org/I196829312,La Trobe University,https://ror.org/01rxfrp27,AU,education,3593,NA
1692,4102,https://openalex.org/W1983697679,https://openalex.org/I135310074,University of Wisconsin–Madison,https://ror.org/01y2jtd41,US,education,3596,NA
1693,4105,https://openalex.org/W1541523494,https://openalex.org/I7882870,University of Glasgow,https://ror.org/00vtgdb53,GB,education,3599,NA
1694,4110,https://openalex.org/W2099316253,https://openalex.org/I110166357,University of Delhi,https://ror.org/04gzb2213,IN,education,3604,NA
1695,4112,https://openalex.org/W2152650184,https://openalex.org/I27837315,University of Michigan–Ann Arbor,https://ror.org/00jmfr291,US,education,3606,NA
1696,4113,https://openalex.org/W2014325213,https://openalex.org/I118347636,Australian National University,https://ror.org/019wvm592,AU,education,3607,NA
1697,4119,https://openalex.org/W1990697041,https://openalex.org/I60488453,Middlesex University,https://ror.org/01rv4p989,GB,education,3613,NA
1698,4120,https://openalex.org/W1990697041,https://openalex.org/I45129253,University College London,https://ror.org/02jx3x895,GB,education,3614,NA
1699,4122,https://openalex.org/W1726609350,https://openalex.org/I190082696,Durham University,https://ror.org/01v29qb04,GB,education,3616,NA
1701,4125,https://openalex.org/W1920893504,https://openalex.org/I103320735,Catholic University of the Sacred Heart,https://ror.org/03h7r5v07,IT,education,3619,NA
1702,4126,https://openalex.org/W1920893504,https://openalex.org/I74413500,University of Windsor,https://ror.org/01gw3d370,CA,education,3620,NA
1703,4127,https://openalex.org/W2144160606,https://openalex.org/I70931966,University of Montreal,https://ror.org/0161xgx34,CA,education,3621,NA
1704,4129,https://openalex.org/W3122863731,https://openalex.org/I39555362,University of Warwick,https://ror.org/01a77tt86,GB,education,3623,NA
1705,4131,https://openalex.org/W3125314223,https://openalex.org/I40120149,University of Oxford,https://ror.org/052gg0110,GB,education,3625,NA
1706,4132,https://openalex.org/W2045395198,https://openalex.org/I157725225,University of Illinois Urbana-Champaign,https://ror.org/047426m28,US,education,3626,NA
1707,4137,https://openalex.org/W2010666011,https://openalex.org/I881427289,University of Gothenburg,https://ror.org/01tm6cn81,SE,education,3631,NA
1708,4138,https://openalex.org/W2114267121,NA,Faculty of Law in Nova Gorica Tavčarjeva 9 5000 Nova Gorica Slovenia E-mail: marko.novak@evro-pf.si,NA,NA,NA,3632,NA
1709,4139,https://openalex.org/W1995887392,https://openalex.org/I9360294,University of Bologna,https://ror.org/01111rn36,IT,education,3633,NA
1710,4140,https://openalex.org/W1995625170,https://openalex.org/I79510175,Cardiff University,https://ror.org/03kk7td41,GB,education,3634,NA
1711,4141,https://openalex.org/W2169621540,https://openalex.org/I241749,University of Cambridge,https://ror.org/013meh722,GB,education,3635,NA
1712,4142,https://openalex.org/W2009896285,https://openalex.org/I51556381,University of Virginia,https://ror.org/0153tk833,US,education,3636,NA
1713,4143,https://openalex.org/W2086844742,https://openalex.org/I71209653,Bocconi University,https://ror.org/05crjpb27,IT,education,3637,NA
1715,4145,https://openalex.org/W2138509861,https://openalex.org/I9360294,University of Bologna,https://ror.org/01111rn36,IT,education,3639,NA
1716,4146,https://openalex.org/W2068513106,https://openalex.org/I9360294,University of Bologna,https://ror.org/01111rn36,IT,education,3640,NA
1718,4148,https://openalex.org/W3123211385,https://openalex.org/I32971472,Yale University,https://ror.org/03v76x132,US,education,3642,NA
1719,4149,https://openalex.org/W1987984014,https://openalex.org/I91136226,University of Sheffield,https://ror.org/05krs5044,GB,education,3643,NA
1720,4150,https://openalex.org/W2017978143,https://openalex.org/I204824540,University of Wollongong,https://ror.org/00jtmb277,AU,education,3644,NA
1721,4151,https://openalex.org/W2143311977,https://openalex.org/I874792244,European University Institute,https://ror.org/0031wrj91,IT,education,3645,NA
1722,4152,https://openalex.org/W2078311754,NA,Professor of Political Science & Law,NA,NA,NA,3646,NA
1723,4153,https://openalex.org/W2064055280,https://openalex.org/I79576946,University of Pennsylvania,https://ror.org/00b30xv10,US,education,3647,NA
1725,4156,https://openalex.org/W2014328266,https://openalex.org/I98259816,"Birkbeck, University of London",https://ror.org/02mb95055,GB,education,3650,NA
1726,4157,https://openalex.org/W2014328266,https://openalex.org/I118347636,Australian National University,https://ror.org/019wvm592,AU,education,3651,NA
1727,4159,https://openalex.org/W2029873464,https://openalex.org/I180437899,University of Bremen,https://ror.org/04ers2y35,DE,education,3653,NA
1729,4161,https://openalex.org/W2019965550,https://openalex.org/I71209653,Bocconi University,https://ror.org/05crjpb27,IT,education,3655,NA
1732,4164,https://openalex.org/W2078661176,https://openalex.org/I79510175,Cardiff University,https://ror.org/03kk7td41,GB,education,3658,NA
1733,4165,https://openalex.org/W2078661176,https://openalex.org/I28407311,University of Manchester,https://ror.org/027m9bs27,GB,education,3659,NA
1734,4166,https://openalex.org/W2073567878,https://openalex.org/I32971472,Yale University,https://ror.org/03v76x132,US,education,3660,NA
1736,4168,https://openalex.org/W3122346207,https://openalex.org/I9360294,University of Bologna,https://ror.org/01111rn36,IT,education,3662,NA
1737,4169,https://openalex.org/W3122346207,https://openalex.org/I874792244,European University Institute,https://ror.org/0031wrj91,IT,education,3663,NA
1738,4170,https://openalex.org/W1979872772,https://openalex.org/I56590836,Monash University,https://ror.org/02bfwt286,AU,education,3664,NA
1739,4171,https://openalex.org/W1997088789,https://openalex.org/I40347166,University of Chicago,https://ror.org/024mw5h28,US,education,3665,NA
1740,4172,https://openalex.org/W1997088789,https://openalex.org/I79576946,University of Pennsylvania,https://ror.org/00b30xv10,US,education,3666,NA
1741,4173,https://openalex.org/W2034904138,https://openalex.org/I52669646,Western Washington University,https://ror.org/05wn7r715,US,education,3667,NA
1742,4174,https://openalex.org/W3123034780,NA,Laws,NA,NA,NA,3668,NA
1743,4175,https://openalex.org/W2143246972,https://openalex.org/I123387679,Uppsala University,https://ror.org/048a87296,SE,education,3669,NA
